CONTIG_NAME HSP_GENOME PERCENT_IDENTITY PERCENT_COVERED_BY_HSP NORMALISED_CONTIG_SCORE
k141_16403_length_1086_cov_5.0000 CP022098.1 99.355 100.0 0.99355 
k141_8996_length_1086_cov_2.0000 CP025958.1 98.066 100.0 0.9806600000000001 
k141_59520_length_1086_cov_5.0000 CP002830.1 99.540 100.0 0.9954 
k141_30998_length_1085_cov_3.0000 CP002830.1 98.894 100.0 0.9889400000000002 
k141_55828_length_1085_cov_3.0000 CP025958.1 99.073 99.44700460829493 0.9852513087557603 
k141_41599_length_1085_cov_2.0000 CP025958.1 98.986 100.0 0.9898600000000001 
k141_22894_length_1085_cov_12.2511 CP053831.1 98.365 73.27188940092167 0.7207389400921659 
k141_64703_length_1085_cov_5.0000 CP002830.1 99.447 100.0 0.9944700000000001 
k141_33133_length_1085_cov_2.0000 CP007796.1 98.618 100.0 0.98618 
k141_1813_length_1085_cov_2.0000 CP025958.1 98.618 100.0 0.98618 
k141_60243_length_1085_cov_2.0000 CP011509.1 97.972 100.0 0.9797199999999999 
k141_29058_length_1085_cov_2.0000 CP025958.1 98.607 66.17511520737327 0.6525329585253455 
k141_2897_length_1085_cov_3.0000 CP022098.1 98.802 100.0 0.9880200000000001 
k141_40560_length_1085_cov_3.0000 CP022098.1 99.261 99.81566820276497 0.9907803041474653 
k141_8638_length_1085_cov_4.0000 CP022098.1 99.447 100.0 0.9944700000000001 
k141_24127_length_1084_cov_4.0000 CP022098.1 99.442 99.16974169741697 0.9861637453874537 
k141_43581_length_1084_cov_3.0000 CP022098.1 99.170 100.0 0.9917 
k141_48733_length_1084_cov_4.0000 CP053831.1 98.241 99.63099630996311 0.9787848708487085 
k141_64669_length_1084_cov_3.0000 CP022098.1 99.539 100.0 0.99539 
k141_46002_length_1084_cov_2.0000 CP025958.1 99.077 100.0 0.99077 
k141_36154_length_1084_cov_2.0000 AP014940.1 98.985 100.0 0.98985 
k141_47321_length_1084_cov_4.0000 CP002830.1 98.985 100.0 0.98985 
k141_17724_length_1084_cov_8.0000 CP002830.1 99.908 100.0 0.99908 
k141_2761_length_1084_cov_3.0000 CP022098.1 99.262 100.0 0.9926200000000001 
k141_45017_length_1084_cov_2.0000 CP022098.1 98.150 99.72324723247232 0.9787836715867159 
k141_40631_length_1083_cov_4.0000 CP002830.1 99.077 100.0 0.99077 
k141_52632_length_1083_cov_2.0000 CP053826.1 98.984 100.0 0.9898399999999999 
k141_39052_length_1083_cov_3.0000 CP022098.1 99.908 100.0 0.99908 
k141_5811_length_1083_cov_3.0000 CP022098.1 99.261 100.0 0.99261 
k141_21490_length_1083_cov_3.0000 CP022098.1 98.892 100.0 0.9889199999999999 
k141_46750_length_1083_cov_3.0000 CP025958.1 99.169 100.0 0.99169 
k141_10369_length_1083_cov_3.0000 CP025958.1 98.999 92.24376731301939 0.9132040720221607 
k141_50395_length_1083_cov_2.0000 CP022098.1 98.338 100.0 0.9833799999999999 
k141_64206_length_1083_cov_3.0000 CP002830.1 98.892 100.0 0.9889199999999999 
k141_32762_length_1083_cov_4.0000 CP022098.1 98.236 99.44598337950139 0.9769175623268699 
k141_50573_length_1083_cov_2.0000 CP025958.1 98.800 100.0 0.988 
k141_58673_length_1082_cov_3.0000 CP053831.1 99.168 100.0 0.9916800000000001 
k141_19841_length_1082_cov_2.0000 CP011509.1 98.336 100.0 0.98336 
k141_5411_length_1082_cov_2.0000 CP025958.1 97.227 100.0 0.9722700000000001 
k141_22848_length_1082_cov_3.0000 CP022098.1 98.333 99.81515711645102 0.9815123844731978 
k141_41733_length_1082_cov_3.0000 CP002830.1 96.707 98.24399260628466 0.950088179297597 
k141_42924_length_1082_cov_2.0000 CP025958.1 97.874 100.0 0.9787399999999999 
k141_53091_length_1082_cov_2.0000 CP022098.1 99.076 100.0 0.9907599999999999 
k141_15492_length_1082_cov_4.0000 CP022098.1 99.630 100.0 0.9963 
k141_15880_length_1082_cov_6.0000 CP002830.1 99.168 100.0 0.9916800000000001 
k141_19746_length_1082_cov_4.0000 CP022098.1 99.630 100.0 0.9963 
k141_46986_length_1082_cov_3.0000 CP022098.1 98.799 100.0 0.9879900000000001 
k141_31482_length_1082_cov_2.0000 AP019700.1 98.429 100.0 0.98429 
k141_15533_length_1081_cov_5.0000 CP002830.1 99.445 100.0 0.99445 
k141_7565_length_1081_cov_4.0000 CP036353.1 98.610 99.81498612395929 0.9842755781683625 
k141_32744_length_1081_cov_4.0000 CP002830.1 99.445 100.0 0.99445 
k141_42127_length_1081_cov_2.0000 CP002830.1 97.780 100.0 0.9778 
k141_54494_length_1081_cov_5.0000 CP022098.1 99.907 100.0 0.9990699999999999 
k141_24301_length_1081_cov_4.0000 CP053831.1 99.815 100.0 0.99815 
k141_31111_length_1081_cov_4.0000 CP002830.1 99.346 98.98242368177613 0.9833507863089731 
k141_45610_length_1081_cov_2.0000 CP025958.1 98.982 100.0 0.98982 
k141_28962_length_1080_cov_3.0000 CP022098.1 98.704 100.0 0.9870399999999999 
k141_14305_length_1080_cov_2.0000 AP019700.1 99.259 100.0 0.99259 
k141_52698_length_1080_cov_4.0000 AP014940.1 98.426 100.0 0.98426 
k141_7114_length_1080_cov_3.0000 CP022098.1 99.444 100.0 0.99444 
k141_40015_length_1080_cov_2.0000 CP053826.1 99.167 100.0 0.99167 
k141_11789_length_1080_cov_3.0000 CP053831.1 99.074 100.0 0.99074 
k141_8382_length_1080_cov_2.0000 CP022098.1 99.352 100.0 0.9935200000000001 
k141_47575_length_1080_cov_4.0000 CP002830.1 99.815 100.0 0.99815 
k141_64654_length_1080_cov_3.0000 CP022098.1 98.981 100.0 0.9898099999999999 
k141_42669_length_1080_cov_4.0000 CP022098.1 98.889 100.0 0.9888899999999999 
k141_18764_length_1080_cov_2.0000 CP011509.1 98.519 100.0 0.9851900000000001 
k141_3829_length_1080_cov_1.0000 CP011509.1 98.889 100.0 0.9888899999999999 
k141_19221_length_1080_cov_2.0000 CP007798.1 98.056 100.0 0.98056 
k141_10506_length_1080_cov_1.0000 AP014940.1 98.056 100.0 0.98056 
k141_3565_length_1079_cov_2.0000 AP014940.1 98.703 100.0 0.9870300000000001 
k141_49225_length_1079_cov_61.0000 CP059440.1 100.000 100.0 1.0 
k141_2765_length_1079_cov_5.0000 CP022098.1 99.629 99.90732159406858 0.9953666543095459 
k141_14027_length_1079_cov_3.0000 CP002830.1 98.888 100.0 0.9888800000000001 
k141_43400_length_1079_cov_3.0000 CP011509.1 98.888 100.0 0.9888800000000001 
k141_34926_length_1079_cov_3.0000 CP022098.1 99.722 100.0 0.9972199999999999 
k141_61539_length_1079_cov_3.0000 CP022098.1 98.703 100.0 0.9870300000000001 
k141_5071_length_1079_cov_4.0000 CP002830.1 99.071 99.81464318813717 0.9888736515291937 
k141_60871_length_1079_cov_2.0000 CP025958.1 99.166 100.0 0.99166 
k141_21_length_1079_cov_3.0000 CP022098.1 98.981 100.0 0.9898099999999999 
k141_18261_length_1079_cov_3.0000 CP022098.1 99.444 100.0 0.99444 
k141_11467_length_1079_cov_3.0000 CP002830.1 98.981 100.0 0.9898099999999999 
k141_32265_length_1079_cov_64.4531 CP042813.1 99.815 100.0 0.99815 
k141_38217_length_1079_cov_4.0000 CP022098.1 99.259 100.0 0.99259 
k141_38945_length_1079_cov_2.6375 CP022098.1 99.259 100.0 0.99259 
k141_49464_length_1079_cov_6.0000 CP036353.1 99.629 100.0 0.99629 
k141_63531_length_1079_cov_3.0000 CP025958.1 99.166 100.0 0.99166 
k141_41644_length_1079_cov_30.3603 CP040555.1 99.907 100.0 0.9990699999999999 
k141_41805_length_1078_cov_3.0000 CP036353.1 98.881 99.44341372912801 0.9833064192949907 
k141_41283_length_1078_cov_3.0000 CP025958.1 98.794 100.0 0.9879399999999999 
k141_3662_length_1078_cov_3.0000 CP002830.1 99.351 100.0 0.99351 
k141_14752_length_1078_cov_3.0000 CP022098.1 98.980 100.0 0.9898 
k141_61931_length_1078_cov_3.0000 CP022098.1 99.164 99.90723562152134 0.9907201113172541 
k141_18693_length_1078_cov_3.0000 CP022098.1 99.629 100.0 0.99629 
k141_8523_length_1078_cov_4.0000 CP002830.1 98.701 100.0 0.9870099999999998 
k141_43612_length_1078_cov_3.0000 CP022098.1 99.072 100.0 0.99072 
k141_22709_length_1078_cov_3.0000 CP022098.1 92.343 100.55658627087199 0.9285696846011133 
k141_2374_length_1077_cov_2.0000 CP022098.1 98.514 100.0 0.98514 
k141_8206_length_1077_cov_2.0000 AP019700.1 98.514 100.0 0.98514 
k141_8793_length_1077_cov_4.0000 CP022098.1 99.629 100.0 0.99629 
k141_15321_length_1077_cov_3.0000 CP053826.1 99.629 100.0 0.99629 
k141_6535_length_1077_cov_3.0000 CP007795.1 99.257 100.0 0.9925700000000001 
k141_57199_length_1077_cov_3.0000 AP014940.1 98.607 100.0 0.9860700000000001 
k141_45367_length_1077_cov_4.0000 CP053831.1 99.907 100.0 0.9990699999999999 
k141_3205_length_1077_cov_2.0000 CP011509.1 98.514 100.0 0.98514 
k141_24752_length_1077_cov_2.0000 CP025958.1 99.814 100.0 0.9981399999999999 
k141_15408_length_1077_cov_2.0000 CP025958.1 97.311 89.78644382544104 0.8737208635097493 
k141_25858_length_1077_cov_2.0000 CP011509.1 98.050 100.0 0.9805 
k141_57211_length_1077_cov_3.0000 AP014940.1 99.257 100.0 0.9925700000000001 
k141_42481_length_1077_cov_4.0000 CP022098.1 99.907 100.0 0.9990699999999999 
k141_24423_length_1076_cov_4.0000 CP002830.1 98.696 99.81412639405205 0.985125501858736 
k141_18994_length_1076_cov_4.0000 CP022098.1 98.606 100.0 0.9860599999999998 
k141_42176_length_1076_cov_4.0000 CP036353.1 98.420 100.0 0.9842 
k141_43492_length_1076_cov_2.0000 CP011509.1 98.327 100.0 0.9832700000000001 
k141_10657_length_1076_cov_3.0000 CP036353.1 98.885 100.0 0.98885 
k141_42099_length_1076_cov_1.9198 CP025958.1 97.862 100.0 0.9786199999999999 
k141_50338_length_1076_cov_3.0000 CP022098.1 97.178 98.7918215613383 0.9600391635687733 
k141_37160_length_1076_cov_3.0000 CP022098.1 98.514 100.09293680297398 0.9860555576208179 
k141_53758_length_1076_cov_2.0000 CP025958.1 98.792 100.0 0.98792 
k141_45165_length_1076_cov_3.0000 CP025958.1 99.070 99.90706319702602 0.9897792750929367 
k141_861_length_1075_cov_3.0000 CP025958.1 99.442 100.0 0.9944199999999999 
k141_18226_length_1075_cov_4.0000 CP022098.1 99.162 99.90697674418605 0.9906975627906979 
k141_21267_length_1075_cov_4.0000 CP022098.1 99.628 100.0 0.9962799999999999 
k141_5576_length_1075_cov_3.0000 CP022098.1 99.535 100.0 0.99535 
k141_13036_length_1075_cov_3.0000 CP011509.1 99.628 100.0 0.9962799999999999 
k141_23924_length_1075_cov_3.0000 CP022098.1 99.256 100.0 0.99256 
k141_47266_length_1075_cov_2.0000 CP022098.1 99.535 100.0 0.99535 
k141_49866_length_1075_cov_3.0000 CP022098.1 99.070 100.0 0.9907 
k141_44603_length_1075_cov_5.0000 CP036353.1 99.440 99.72093023255813 0.9916249302325582 
k141_7054_length_1075_cov_4.0000 CP022098.1 99.628 100.0 0.9962799999999999 
k141_58841_length_1075_cov_4.0000 CP022098.1 99.163 100.0 0.9916299999999999 
k141_309_length_1075_cov_2.0000 CP025958.1 98.791 100.0 0.9879100000000001 
k141_38047_length_1075_cov_3.0000 CP022098.1 99.349 100.0 0.99349 
k141_17795_length_1075_cov_4.0000 CP053831.1 98.605 100.0 0.98605 
k141_5641_length_1075_cov_4.0000 CP002830.1 98.512 100.0 0.9851200000000001 
k141_28559_length_1074_cov_4.0000 CP022098.1 96.369 100.0 0.9636899999999999 
k141_32176_length_1074_cov_3.0000 CP025958.1 97.486 100.0 0.9748600000000001 
k141_34304_length_1074_cov_4.0000 CP002830.1 99.346 99.72067039106145 0.9906849720670391 
k141_32922_length_1074_cov_77.1522 CP042813.1 100.000 100.0 1.0 
k141_9201_length_1074_cov_3.0000 CP002830.1 98.976 100.0 0.9897600000000001 
k141_23081_length_1074_cov_3.0000 CP002830.1 98.696 100.0 0.9869600000000001 
k141_48110_length_1074_cov_4.0000 CP022098.1 99.348 100.0 0.9934799999999999 
k141_61183_length_1074_cov_4.0000 CP022098.1 99.534 100.0 0.9953400000000001 
k141_6047_length_1074_cov_3.0000 CP022098.1 99.719 99.34823091247672 0.9906906238361265 
k141_55405_length_1074_cov_2.0000 CP025958.1 99.162 100.0 0.9916200000000001 
k141_59497_length_1074_cov_3.0000 CP022098.1 99.441 100.0 0.99441 
k141_18774_length_1074_cov_2.0000 CP022098.1 90.167 100.37243947858474 0.9050281750465551 
k141_26113_length_1074_cov_2.0000 CP007793.1 98.883 100.0 0.9888299999999999 
k141_42359_length_1074_cov_3.0000 CP025958.1 99.441 100.0 0.99441 
k141_55146_length_1074_cov_5.0000 CP022423.1 98.976 100.0 0.9897600000000001 
k141_15539_length_1074_cov_4.0000 CP022098.1 99.721 100.0 0.99721 
k141_3820_length_1074_cov_2.0000 AP014940.1 99.348 100.0 0.9934799999999999 
k141_20936_length_1074_cov_4.0000 CP002830.1 99.348 100.0 0.9934799999999999 
k141_16243_length_1073_cov_2.0000 AP014940.1 98.882 100.0 0.98882 
k141_29104_length_1073_cov_3.0000 CP022098.1 99.441 100.0 0.99441 
k141_57494_length_1073_cov_2.0000 CP025958.1 98.785 99.72041006523766 0.9850880708294503 
k141_18480_length_1073_cov_2.0000 CP011509.1 99.161 100.0 0.99161 
k141_17850_length_1073_cov_3.0000 CP036353.1 98.880 99.81360671015842 0.9869569431500463 
k141_20_length_1073_cov_3.0000 CP002830.1 98.509 100.0 0.9850899999999999 
k141_51117_length_1073_cov_4.0000 CP036353.1 99.254 100.0 0.99254 
k141_9452_length_1073_cov_4.0000 CP022098.1 99.534 100.0 0.9953400000000001 
k141_17257_length_1073_cov_2.0000 CP025958.1 98.602 100.0 0.9860200000000001 
k141_42736_length_1073_cov_119.1459 CP042813.1 100.000 100.0 1.0 
k141_7379_length_1073_cov_3.0000 CP022098.1 97.204 100.0 0.97204 
k141_62843_length_1073_cov_4.0000 CP002830.1 99.907 100.0 0.9990699999999999 
k141_54869_length_1073_cov_3.0000 CP011509.1 98.643 82.38583410997205 0.8126785834109974 
k141_41977_length_1073_cov_3.0000 CP002830.1 98.136 100.0 0.98136 
k141_48650_length_1073_cov_3.0000 CP002830.1 97.390 100.0 0.9739 
k141_47522_length_1073_cov_3.0000 CP022098.1 99.067 99.90680335507922 0.9897467287977632 
k141_18377_length_1073_cov_4.0000 CP022098.1 99.348 100.0 0.9934799999999999 
k141_54025_length_1073_cov_4.0000 CP022423.1 99.814 100.0 0.9981399999999999 
k141_50757_length_1072_cov_5.0000 CP002830.1 99.254 100.0 0.99254 
k141_4145_length_1072_cov_3.0000 CP002830.1 98.041 100.0 0.98041 
k141_39205_length_1072_cov_4.0000 CP022098.1 99.627 100.0 0.9962699999999999 
k141_6722_length_1072_cov_4.0000 CP022098.1 99.067 100.0 0.9906699999999999 
k141_36488_length_1072_cov_3.0000 CP025958.1 99.160 100.0 0.9916 
k141_49661_length_1072_cov_3.0000 CP022098.1 97.948 100.0 0.9794799999999999 
k141_5789_length_1072_cov_3.0000 CP053831.1 99.813 100.0 0.9981300000000001 
k141_43132_length_1072_cov_4.0000 CP022098.1 98.601 100.0 0.98601 
k141_45419_length_1072_cov_2.0000 CP022098.1 98.601 100.0 0.98601 
k141_11631_length_1072_cov_3.0000 CP025958.1 99.720 100.0 0.9972 
k141_1512_length_1072_cov_5.0000 CP022098.1 99.627 100.0 0.9962699999999999 
k141_57123_length_1072_cov_2.0000 CP002830.1 97.575 100.0 0.97575 
k141_27613_length_1071_cov_3.0000 AP014940.1 98.226 100.0 0.98226 
k141_16533_length_1071_cov_4.0000 CP053831.1 99.440 100.0 0.9944 
k141_58576_length_1071_cov_5.0000 CP036353.1 98.973 100.0 0.9897299999999999 
k141_52347_length_1071_cov_2.0000 AP019700.1 98.783 99.71988795518207 0.9850629691876751 
k141_50862_length_1071_cov_3.0000 CP002830.1 97.199 100.0 0.9719899999999999 
k141_5325_length_1071_cov_3.0000 CP025958.1 98.786 100.0 0.9878600000000001 
k141_34496_length_1071_cov_2.0000 AP019700.1 98.226 100.0 0.98226 
k141_8710_length_1071_cov_3.0000 CP025958.1 99.440 100.0 0.9944 
k141_33156_length_1071_cov_4.0000 CP002830.1 99.249 99.43977591036415 0.9869298319327731 
k141_8642_length_1070_cov_2.0000 CP022098.1 94.019 100.0 0.9401900000000002 
k141_60753_length_1070_cov_2.0000 CP053826.1 98.972 100.0 0.9897199999999999 
k141_33246_length_1070_cov_4.0000 CP025958.1 98.879 100.0 0.98879 
k141_59212_length_1070_cov_3.0000 CP002830.1 97.852 100.09345794392523 0.9794345046728972 
k141_36448_length_1070_cov_4.0000 CP002830.1 99.439 100.0 0.99439 
k141_13077_length_1070_cov_2.0000 CP025958.1 98.879 100.0 0.98879 
k141_13258_length_1070_cov_3.0000 CP002830.1 99.065 100.0 0.99065 
k141_45726_length_1070_cov_4.0000 CP053831.1 99.626 100.0 0.99626 
k141_2122_length_1070_cov_4.0000 CP002830.1 99.252 100.0 0.9925199999999998 
k141_11076_length_1070_cov_3.0000 CP022098.1 98.598 100.0 0.98598 
k141_62425_length_1070_cov_4.0000 CP022098.1 99.346 100.0 0.99346 
k141_38036_length_1070_cov_3.0000 CP022098.1 99.439 100.0 0.99439 
k141_41251_length_1070_cov_4.0000 CP022098.1 99.626 100.0 0.99626 
k141_52897_length_1070_cov_2.0000 CP025958.1 98.879 100.0 0.98879 
k141_5956_length_1070_cov_4.0000 CP022098.1 98.785 100.0 0.98785 
k141_14797_length_1069_cov_2.0000 CP011509.1 98.036 100.0 0.98036 
k141_22764_length_1069_cov_5.0000 CP022098.1 98.784 100.0 0.9878400000000002 
k141_4400_length_1069_cov_4.0000 CP022098.1 98.877 100.0 0.9887699999999999 
k141_22959_length_1069_cov_3.0000 CP002830.1 98.502 99.90645463049579 0.9840985594013094 
k141_39839_length_1069_cov_4.0000 CP022098.1 99.158 100.0 0.9915799999999999 
k141_280_length_1069_cov_4.0000 CP022098.1 99.439 100.0 0.99439 
k141_49197_length_1069_cov_4.0000 CP022098.1 98.877 100.0 0.9887699999999999 
k141_60644_length_1069_cov_2.0000 AP019700.1 97.661 100.0 0.9766100000000001 
k141_49909_length_1069_cov_3.0000 CP022098.1 98.877 100.0 0.9887699999999999 
k141_52323_length_1069_cov_3.0000 CP022098.1 99.626 100.0 0.99626 
k141_17974_length_1069_cov_2.0000 CP025958.1 98.784 100.0 0.9878400000000002 
k141_19390_length_1069_cov_3.0000 CP011509.1 99.252 100.0 0.9925199999999998 
k141_33825_length_1069_cov_3.0000 CP025958.1 99.345 100.0 0.99345 
k141_55460_length_1069_cov_3.0000 AP014940.1 97.213 80.54256314312441 0.7829784190832553 
k141_59762_length_1069_cov_3.0000 CP022098.1 99.064 99.90645463049579 0.9897133021515434 
k141_26979_length_1068_cov_2.0000 CP022098.1 98.783 100.0 0.9878299999999999 
k141_54776_length_1068_cov_3.0000 CP022098.1 99.062 99.812734082397 0.9887649063670411 
k141_8017_length_1068_cov_2.0000 CP022098.1 98.221 100.0 0.98221 
k141_14356_length_1068_cov_3.0000 CP022098.1 98.782 99.90636704119851 0.986895074906367 
k141_24914_length_1068_cov_2.0000 CP022098.1 98.596 100.0 0.9859600000000001 
k141_54715_length_1068_cov_2.0000 CP025958.1 99.157 100.0 0.9915699999999998 
k141_59044_length_1068_cov_2.0000 AP014940.1 98.315 100.0 0.98315 
k141_40852_length_1068_cov_2.0000 CP025958.1 99.157 100.0 0.9915699999999998 
k141_17208_length_1068_cov_4.0000 CP022098.1 100.000 100.0 1.0 
k141_2589_length_1068_cov_3.0000 CP053826.1 98.783 100.0 0.9878299999999999 
k141_46782_length_1068_cov_3.0000 CP002830.1 98.710 79.86891385767791 0.7883860486891386 
k141_29204_length_1068_cov_3.0000 CP022098.1 98.592 99.71910112359551 0.9831505617977527 
k141_1145_length_1068_cov_3.0000 CP053826.1 99.251 100.0 0.99251 
k141_2343_length_1068_cov_3.0000 CP053826.1 99.157 100.0 0.9915699999999998 
k141_52913_length_1067_cov_2.0000 CP053826.1 98.500 100.0 0.985 
k141_21946_length_1067_cov_2.0000 CP022098.1 98.219 100.0 0.98219 
k141_21282_length_1067_cov_3.0000 CP002830.1 98.688 100.0 0.9868800000000001 
k141_64791_length_1067_cov_2.0000 CP022098.1 98.594 100.0 0.9859399999999999 
k141_11757_length_1067_cov_2.0000 CP025958.1 98.688 100.0 0.9868800000000001 
k141_26364_length_1067_cov_3.0000 CP002830.1 98.594 100.0 0.9859399999999999 
k141_54804_length_1067_cov_2.0000 AP014940.1 98.767 83.59887535145268 0.8256810121836926 
k141_3443_length_1067_cov_3.0000 CP025958.1 99.157 100.0 0.9915699999999998 
k141_8953_length_1067_cov_2.0000 CP025958.1 98.875 100.0 0.98875 
k141_64646_length_1067_cov_2.0000 AP019700.1 97.751 100.0 0.97751 
k141_31280_length_1067_cov_3.0000 CP025958.1 98.688 100.0 0.9868800000000001 
k141_49773_length_1067_cov_4.0000 CP002830.1 98.688 100.0 0.9868800000000001 
k141_58043_length_1067_cov_4.0000 CP022098.1 99.250 100.0 0.9925 
k141_11448_length_1067_cov_5.0000 CP002830.1 99.157 100.0 0.9915699999999998 
k141_54220_length_1067_cov_2.0000 CP053826.1 98.594 100.0 0.9859399999999999 
k141_1196_length_1066_cov_4.0000 CP022098.1 98.398 99.53095684803002 0.9793647091932457 
k141_52599_length_1066_cov_3.0000 CP002830.1 98.968 100.0 0.9896800000000001 
k141_25532_length_1066_cov_3.0000 CP002830.1 98.499 100.0 0.9849899999999999 
k141_22224_length_1066_cov_1.0000 AP019700.1 97.655 100.0 0.97655 
k141_42869_length_1066_cov_2.0000 CP025958.1 98.214 99.812382739212 0.9802973358348966 
k141_41871_length_1066_cov_2.0000 CP002830.1 98.499 100.0 0.9849899999999999 
k141_5017_length_1066_cov_4.0000 CP022098.1 98.780 100.0 0.9878 
k141_21319_length_1066_cov_4.0000 CP022098.1 99.625 100.0 0.99625 
k141_43015_length_1066_cov_4.0000 CP036353.1 99.343 100.0 0.9934300000000001 
k141_3262_length_1065_cov_6.0000 CP022098.1 98.779 100.0 0.98779 
k141_8762_length_1065_cov_4.0000 CP022098.1 99.404 94.55399061032864 0.9399044882629108 
k141_60025_length_1065_cov_4.0000 CP012541.1 98.592 100.0 0.98592 
k141_19806_length_1065_cov_3.0000 CP022098.1 99.718 100.0 0.9971800000000001 
k141_3478_length_1065_cov_3.0000 CP002830.1 98.592 100.0 0.98592 
k141_12177_length_1065_cov_2.0000 CP053826.1 97.089 100.0 0.9708899999999999 
k141_46056_length_1065_cov_2.0000 CP053826.1 98.873 100.0 0.9887300000000001 
k141_18197_length_1065_cov_2.0000 CP025958.1 98.770 99.24882629107982 0.9802806572769954 
k141_36515_length_1064_cov_3.0000 CP022098.1 99.231 61.09022556390977 0.606204417293233 
k141_41841_length_1064_cov_3.0000 CP022098.1 98.499 100.18796992481202 0.986841484962406 
k141_35417_length_1064_cov_2.0000 CP011509.1 99.154 100.0 0.99154 
k141_52214_length_1064_cov_3.0000 CP002830.1 98.778 100.0 0.9877800000000001 
k141_29259_length_1064_cov_2.0000 CP022098.1 98.966 100.0 0.9896599999999999 
k141_11560_length_1064_cov_5.0000 CP002830.1 99.342 100.0 0.9934200000000001 
k141_57655_length_1064_cov_4.0000 CP053831.1 97.838 100.0 0.9783799999999999 
k141_61098_length_1064_cov_3.0000 CP053831.1 98.496 100.0 0.9849600000000001 
k141_60248_length_1064_cov_3.0000 CP022098.1 99.718 100.0 0.9971800000000001 
k141_53628_length_1064_cov_4.0000 CP022098.1 98.308 100.0 0.9830800000000001 
k141_44099_length_1064_cov_3.0000 CP022098.1 99.530 100.0 0.9953 
k141_44107_length_1064_cov_2.0000 CP022098.1 98.308 100.0 0.9830800000000001 
k141_57067_length_1064_cov_4.0000 CP002830.1 99.906 100.0 0.9990600000000001 
k141_45382_length_1063_cov_5.0000 CP022098.1 99.906 100.0 0.9990600000000001 
k141_9617_length_1063_cov_3.0000 CP025958.1 98.871 100.0 0.9887100000000001 
k141_48915_length_1063_cov_2.0000 CP022098.1 98.589 100.0 0.9858899999999999 
k141_30544_length_1063_cov_5.0000 CP036353.1 99.624 100.0 0.99624 
k141_52525_length_1063_cov_3.0000 CP053826.1 99.530 100.0 0.9953 
k141_5972_length_1063_cov_4.0000 CP022098.1 98.965 100.0 0.98965 
k141_54307_length_1063_cov_5.0000 CP022098.1 98.965 100.0 0.98965 
k141_36943_length_1063_cov_5.3004 CP036353.1 99.247 100.0 0.9924700000000001 
k141_42911_length_1063_cov_2.0000 CP022098.1 98.495 100.0 0.98495 
k141_57622_length_1063_cov_4.0000 CP002830.1 98.964 99.90592662276576 0.9887090122295391 
k141_1866_length_1063_cov_2.0000 CP025958.1 98.777 100.0 0.98777 
k141_22297_length_1063_cov_3.0000 CP039258.1 96.684 90.78080903104421 0.8777051740357478 
k141_25552_length_1063_cov_3.0000 CP025958.1 98.871 100.0 0.9887100000000001 
k141_54133_length_1063_cov_3.0000 AP014940.1 98.586 99.81185324553151 0.984005136406397 
k141_54544_length_1063_cov_4.0000 CP002830.1 99.334 98.87111947318908 0.9821263781749765 
k141_59240_length_1063_cov_3.0000 CP025958.1 98.965 100.0 0.98965 
k141_43355_length_1063_cov_3.0000 CP002830.1 99.812 100.0 0.9981199999999999 
k141_31778_length_1063_cov_4.0000 CP036353.1 99.526 99.24741298212606 0.9877698024459077 
k141_31047_length_1063_cov_3.0000 CP022098.1 99.338 99.43555973659454 0.9877729633113828 
k141_3108_length_1063_cov_3.0000 AP014940.1 99.250 87.77046095954844 0.8711218250235182 
k141_40050_length_1063_cov_2.0000 CP025958.1 98.401 100.0 0.98401 
k141_61758_length_1063_cov_4.0000 CP036353.1 98.117 99.90592662276576 0.9802469802445909 
k141_61690_length_1062_cov_2.0000 CP025958.1 97.834 100.0 0.97834 
k141_37620_length_1062_cov_3.0000 CP022098.1 99.058 100.0 0.9905800000000001 
k141_48948_length_1062_cov_2.0000 CP022098.1 97.909 99.05838041431262 0.9698706967984936 
k141_55712_length_1062_cov_3.0000 CP022098.1 98.489 99.71751412429379 0.9821078248587571 
k141_44226_length_1062_cov_3.0000 CP025958.1 99.151 99.81167608286252 0.9896427495291901 
k141_39642_length_1062_cov_2.0000 CP025958.1 98.870 100.0 0.9887 
k141_4195_length_1062_cov_5.0000 CP002830.1 99.623 100.0 0.9962300000000001 
k141_15811_length_1062_cov_3.0000 CP022098.1 98.870 100.0 0.9887 
k141_15096_length_1062_cov_2.0000 CP002830.1 98.023 100.0 0.9802299999999999 
k141_5745_length_1062_cov_3.0000 CP011509.1 99.718 100.0 0.9971800000000001 
k141_35924_length_1062_cov_4.0000 CP002830.1 98.964 100.0 0.98964 
k141_53638_length_1062_cov_4.0000 CP002830.1 99.149 99.62335216572504 0.9877555743879471 
k141_47983_length_1062_cov_2.0000 CP022098.1 99.337 99.43502824858757 0.9877577401129943 
k141_41725_length_1061_cov_5.0000 CP036353.1 99.906 100.0 0.9990600000000001 
k141_6032_length_1061_cov_2.0000 CP022098.1 98.586 100.0 0.9858600000000001 
k141_36143_length_1061_cov_3.0000 CP022098.1 99.152 100.0 0.9915200000000001 
k141_45515_length_1061_cov_3.0000 CP022098.1 98.680 100.0 0.9868 
k141_55737_length_1061_cov_3.0000 CP022098.1 99.434 100.0 0.99434 
k141_44328_length_1061_cov_4.0000 CP002830.1 99.152 100.0 0.9915200000000001 
k141_19519_length_1061_cov_5.0000 CP022098.1 99.906 100.0 0.9990600000000001 
